<<<<<<< HEAD
"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/06/2006","170310022","1","23.7","ug/m3 LC","75","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/12/2006","170310022","1","16.6","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/18/2006","170310022","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/24/2006","170310022","1","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"03/30/2006","170310022","1","22.6","ug/m3 LC","73","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/05/2006","170310022","1","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/11/2006","170310022","1","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/17/2006","170310022","1","4.4","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"04/29/2006","170310022","1","13.1","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/05/2006","170310022","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/11/2006","170310022","1","5.3","ug/m3 LC","22","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/17/2006","170310022","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/23/2006","170310022","1","12.5","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"05/31/2006","170310022","1","10.7","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/04/2006","170310022","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/10/2006","170310022","1","2.3","ug/m3 LC","10","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/16/2006","170310022","1","22.7","ug/m3 LC","73","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/22/2006","170310022","1","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"06/28/2006","170310022","1","19.7","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/04/2006","170310022","1","22.8","ug/m3 LC","74","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/10/2006","170310022","1","3.1","ug/m3 LC","13","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/16/2006","170310022","1","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/22/2006","170310022","1","6.1","ug/m3 LC","25","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"07/28/2006","170310022","1","18.7","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/03/2006","170310022","1","10.3","ug/m3 LC","43","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/09/2006","170310022","1","19.7","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/15/2006","170310022","1","10.5","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/21/2006","170310022","1","16.5","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"08/27/2006","170310022","1","13.7","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"09/02/2006","170310022","1","8.4","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"09/08/2006","170310022","1","19.4","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"09/14/2006","170310022","1","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"09/20/2006","170310022","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"09/26/2006","170310022","1","9.2","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/02/2006","170310022","1","10","ug/m3 LC","42","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/08/2006","170310022","1","13","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/14/2006","170310022","1","6.9","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/20/2006","170310022","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"10/26/2006","170310022","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/01/2006","170310022","1","8.3","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/07/2006","170310022","1","31.8","ug/m3 LC","92","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/13/2006","170310022","1","19.5","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/19/2006","170310022","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"11/25/2006","170310022","1","19.4","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/01/2006","170310022","1","5.7","ug/m3 LC","24","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/07/2006","170310022","1","6.6","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/13/2006","170310022","1","21.9","ug/m3 LC","72","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/19/2006","170310022","1","19.4","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/25/2006","170310022","1","21.3","ug/m3 LC","70","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"12/31/2006","170310022","1","12.8","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.6871654376343","-87.5393154841479"
"01/02/2006","170310050","1","17.6","ug/m3 LC","63","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/05/2006","170310050","1","6.4","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/08/2006","170310050","1","16.6","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/11/2006","170310050","1","16.9","ug/m3 LC","61","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/14/2006","170310050","1","6.8","ug/m3 LC","28","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/17/2006","170310050","1","26.6","ug/m3 LC","81","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/20/2006","170310050","1","15.4","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/25/2006","170310050","1","7.2","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/26/2006","170310050","1","19.7","ug/m3 LC","67","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"01/29/2006","170310050","1","10.6","ug/m3 LC","44","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/01/2006","170310050","1","12.6","ug/m3 LC","52","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/04/2006","170310050","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/07/2006","170310050","1","8.7","ug/m3 LC","36","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/10/2006","170310050","1","20.3","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/13/2006","170310050","1","11.8","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/16/2006","170310050","1","9","ug/m3 LC","38","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/19/2006","170310050","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/22/2006","170310050","1","24.3","ug/m3 LC","77","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/25/2006","170310050","1","7","ug/m3 LC","29","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"02/28/2006","170310050","1","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/03/2006","170310050","1","9.6","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/06/2006","170310050","1","26.3","ug/m3 LC","81","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/09/2006","170310050","1","11.5","ug/m3 LC","48","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/12/2006","170310050","1","17.3","ug/m3 LC","62","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/15/2006","170310050","1","16","ug/m3 LC","59","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/18/2006","170310050","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/21/2006","170310050","1","4.7","ug/m3 LC","20","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/24/2006","170310050","1","5.5","ug/m3 LC","23","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/27/2006","170310050","1","13.4","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"03/30/2006","170310050","1","23.1","ug/m3 LC","74","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/02/2006","170310050","1","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/05/2006","170310050","1","11","ug/m3 LC","46","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/08/2006","170310050","1","4.3","ug/m3 LC","18","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/11/2006","170310050","1","16.3","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/17/2006","170310050","1","6.2","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/20/2006","170310050","1","14.7","ug/m3 LC","56","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/23/2006","170310050","1","7.1","ug/m3 LC","30","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/26/2006","170310050","1","13.6","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"04/29/2006","170310050","1","15.2","ug/m3 LC","58","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/02/2006","170310050","1","25","ug/m3 LC","78","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/05/2006","170310050","1","7.7","ug/m3 LC","32","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/08/2006","170310050","1","16.6","ug/m3 LC","60","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/11/2006","170310050","1","5","ug/m3 LC","21","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/14/2006","170310050","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/17/2006","170310050","1","11.7","ug/m3 LC","49","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/20/2006","170310050","1","9.5","ug/m3 LC","40","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/23/2006","170310050","1","13.4","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/26/2006","170310050","1","20","ug/m3 LC","68","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"05/29/2006","170310050","1","13.5","ug/m3 LC","54","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/01/2006","170310050","1","8.5","ug/m3 LC","35","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/04/2006","170310050","1","7.5","ug/m3 LC","31","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/07/2006","170310050","1","12.9","ug/m3 LC","53","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/10/2006","170310050","1","3.5","ug/m3 LC","15","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/13/2006","170310050","1","6.3","ug/m3 LC","26","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/16/2006","170310050","1","23.9","ug/m3 LC","76","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/19/2006","170310050","1","6.5","ug/m3 LC","27","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/22/2006","170310050","1","12.1","ug/m3 LC","51","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/25/2006","170310050","1","10.9","ug/m3 LC","45","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"06/28/2006","170310050","1","19","ug/m3 LC","66","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"07/01/2006","170310050","1","21.8","ug/m3 LC","71","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"07/04/2006","170310050","1","18.6","ug/m3 LC","65","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
"07/07/2006","170310050","1","14.8","ug/m3 LC","57","1","100.0000","88101","PM2.5 - Local Conditions","16980","Chicago-Naperville-Joliet, IL-IN-WI","17","Illinois","031","Cook","41.7075695897648","-87.5685738570845"
