"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/08/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/09/1988","150031004","2","0.004","ppm","3","18","75.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/10/1988","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/11/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/12/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/13/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/14/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/15/1988","150031004","2","0.003","ppm","3","23","96.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/16/1988","150031004","2","0.003","ppm","3","22","92.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/17/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/18/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/19/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/20/1988","150031004","2","0.006","ppm","5","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/21/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/22/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/23/1988","150031004","2","0.007","ppm","6","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/24/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/25/1988","150031004","2","0.006","ppm","5","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/26/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/27/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/28/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/29/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/30/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"05/31/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/01/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/02/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/03/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/04/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/05/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/06/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/07/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/08/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/09/1988","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/10/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/11/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/12/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/13/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/14/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/15/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/16/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/17/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/18/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/19/1988","150031004","2","0.005","ppm","4","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/20/1988","150031004","2","0.004","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/21/1988","150031004","2","0.002","ppm","2","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
"06/22/1988","150031004","2","0.003","ppm","3","24","100.0000","44201","Ozone","26180","Honolulu, HI","15","Hawaii","003","Honolulu","21.3033819","-157.8711711"
